Time,RAW_HEX,EN,FAULT,ENOUT,WDO,SRC
19:17:28.365,0x0000000D,1,0,1,1,Nút S1
19:17:28.581,0x00000007,1,1,1,0,Nút S1
19:17:28.797,0x0000000D,1,0,1,1,Nút S1
19:17:29.010,0x0000000D,1,0,1,1,Nút S1
19:17:29.229,0x0000000D,1,0,1,1,Nút S1
19:17:29.445,0x0000000D,1,0,1,1,Nút S1
19:17:29.661,0x0000000D,1,0,1,1,Nút S1
19:17:29.871,0x0000000D,1,0,1,1,Nút S1
19:17:30.087,0x0000000D,1,0,1,1,Nút S1
19:17:30.309,0x0000000D,1,0,1,1,Nút S1
19:17:30.526,0x00000007,1,1,1,0,Nút S1
19:17:30.739,0x00000008,0,0,0,1,Nút S1
19:17:30.958,0x00000008,0,0,0,1,Nút S1
19:17:31.173,0x00000008,0,0,0,1,Nút S1
19:17:31.390,0x00000008,0,0,0,1,Nút S1
19:17:31.603,0x00000008,0,0,0,1,Nút S1
19:17:31.816,0x00000008,0,0,0,1,Nút S1
19:17:32.031,0x00000008,0,0,0,1,Nút S1
19:17:32.253,0x00000008,0,0,0,1,Nút S1
19:17:32.470,0x0000000D,1,0,1,1,Nút S1
19:17:32.686,0x0000000D,1,0,1,1,Nút S1
19:17:32.899,0x0000000D,1,0,1,1,Nút S1
19:17:33.117,0x0000000D,1,0,1,1,Nút S1
19:17:33.330,0x0000000D,1,0,1,1,Nút S1
19:17:33.551,0x0000000D,1,0,1,1,Nút S1
19:17:33.766,0x00000008,0,0,0,1,Nút S1
19:17:33.982,0x00000008,0,0,0,1,Nút S1
19:17:34.198,0x00000008,0,0,0,1,Nút S1
19:17:34.413,0x00000008,0,0,0,1,Nút S1
19:17:34.631,0x00000008,0,0,0,1,Nút S1
19:17:34.843,0x00000008,0,0,0,1,Nút S1
19:17:35.058,0x00000008,0,0,0,1,Nút S1
19:17:35.274,0x0000000D,1,0,1,1,Nút S1
19:17:35.489,0x0000000D,1,0,1,1,Nút S1
19:17:35.704,0x0000000D,1,0,1,1,Nút S1
19:17:35.919,0x0000000D,1,0,1,1,Nút S1
19:17:36.135,0x0000000D,1,0,1,1,Nút S1
19:17:36.357,0x0000000D,1,0,1,1,Nút S1
19:17:36.573,0x0000000D,1,0,1,1,Nút S1
19:17:36.788,0x0000000D,1,0,1,1,Nút S1
19:17:37.003,0x00000007,1,1,1,0,Nút S1
19:17:37.218,0x0000000D,1,0,1,1,Nút S1
19:17:37.433,0x0000000D,1,0,1,1,Nút S1
19:17:37.649,0x0000000D,1,0,1,1,Nút S1
19:17:37.866,0x0000000D,1,0,1,1,Nút S1
19:17:38.080,0x0000000D,1,0,1,1,Nút S1
19:17:38.299,0x0000000D,1,0,1,1,Nút S1
19:17:38.515,0x0000000D,1,0,1,1,Nút S1
19:17:38.725,0x00000007,1,1,1,0,Nút S1
19:17:38.948,0x0000000D,1,0,1,1,Nút S1
19:17:39.163,0x0000000D,1,0,1,1,Nút S1
19:17:39.378,0x0000000D,1,0,1,1,Nút S1
19:17:39.595,0x0000000D,1,0,1,1,Nút S1
19:17:39.811,0x0000000D,1,0,1,1,Nút S1
19:17:40.026,0x0000000D,1,0,1,1,Nút S1
19:17:40.244,0x0000000D,1,0,1,1,Nút S1
19:17:40.460,0x00000007,1,1,1,0,Nút S1
19:17:40.676,0x0000000D,1,0,1,1,Nút S1
19:17:40.885,0x0000000D,1,0,1,1,Nút S1
19:17:41.107,0x0000000D,1,0,1,1,Nút S1
19:17:41.322,0x0000000D,1,0,1,1,Nút S1
19:17:41.540,0x0000000D,1,0,1,1,Nút S1
19:17:41.756,0x0000000D,1,0,1,1,Nút S1
19:17:41.973,0x0000000D,1,0,1,1,Nút S1
19:17:42.185,0x0000000D,1,0,1,1,Nút S1
19:17:42.399,0x00000007,1,1,1,0,Nút S1
19:17:42.621,0x0000000D,1,0,1,1,Nút S1
19:17:42.838,0x0000000D,1,0,1,1,Nút S1
19:17:43.054,0x0000000D,1,0,1,1,Nút S1
19:17:43.270,0x0000000D,1,0,1,1,Nút S1
19:17:43.486,0x0000000D,1,0,1,1,Nút S1
19:17:43.697,0x0000000D,1,0,1,1,Nút S1
19:17:43.918,0x0000000D,1,0,1,1,Nút S1
19:17:44.134,0x00000007,1,1,1,0,Nút S1
19:17:44.343,0x0000000D,1,0,1,1,Nút S1
19:17:44.566,0x0000000D,1,0,1,1,Nút S1
19:17:44.782,0x0000000D,1,0,1,1,Nút S1
19:17:44.998,0x0000000D,1,0,1,1,Nút S1
19:17:45.214,0x0000000D,1,0,1,1,Nút S1
